CD_MUN,Pop 2018,GDP,GDP Tax,GDP Agro,GDP Indu,GDP Serv Pri,GDP Serv Publ
5102850,8695,135766,10542,36547,9507,28915,50254
5103007,19588,742826,35338,269778,146902,168863,121946
5103056,12052,426892,38025,161815,21623,129866,75562
5103106,5691,151447,10848,45555,26347,27537,41160
5103205,33224,880678,119101,59242,105913,404701,191720
5103254,37280,545245,46143,65971,69979,158968,204185
5103304,20513,696467,65416,169430,83023,245846,132753
5103353,30347,844124,89191,103641,97965,375537,177790
5103361,3973,94864,10896,14092,4821,35454,29602
5103379,19254,215317,11895,35729,20369,38443,108880
5103403,607153,23705266,3615270,30038,2687653,13569559,3802745
5103437,5192,105005,4405,40741,10805,16973,32080
5103452,9377,542021,16049,394411,18806,58800,53955
5103502,21904,2292986,158353,1209675,159277,612320,153362
5103601,8199,368559,23036,208302,16994,70545,49681
5103700,13857,435460,29966,190600,29459,102480,82954
5103809,3537,61759,4629,12695,4936,14894,24605
5103858,7513,334079,24506,155073,10953,90809,52739
5103908,5487,220047,13074,132348,9472,30625,34527
5103957,3045,69634,4045,26046,3577,13600,22367
5104104,35497,887531,88819,53126,187485,352893,205208
5104203,15035,378237,20277,176388,13765,79989,87819
5104500,2725,57352,2139,6615,20823,7166,20609
5104526,7395,846860,60274,453379,25032,257117,51057
5104542,6587,286875,21849,135050,9919,79100,40957
5104559,3901,185844,18260,74409,11522,49827,31826
5104609,13163,1173156,79246,434876,333128,224756,101151
5104807,27628,923609,96196,225336,90699,342680,168699
5104906,8366,178961,13834,60651,15105,42179,47192
5105002,9006,271386,14488,20993,124582,56226,55097
5105101,34815,743238,49316,145374,122765,213186,212597
5105150,40905,1030631,127777,95072,84549,474549,248685
5105176,15370,186629,14240,21617,13534,51442,85797
5105200,11275,335030,23104,89705,81791,67775,72655
5105234,6059,189090,33126,77696,15839,23370,39060
5105259,63411,4569317,487123,637092,1222635,1805487,416978
5105309,2099,31042,2098,5929,829,7765,14422
5105507,15983,317207,22321,104392,16365,71309,102820
5105580,10700,317725,24342,91279,34313,100025,67766
5105606,16334,754126,96825,73845,75905,405450,102100
5105622,27536,769779,67256,47369,217486,277959,159707
5105903,15338,669961,65060,64190,269272,174523,96917
5106000,6056,122364,8275,40949,8103,27139,37898
5106109,13231,292519,34095,42593,36453,99217,80162
5106158,14909,220928,17004,45399,16210,54042,88273
5106174,3765,73119,3939,26472,2086,11365,29258
5106182,6526,181055,13574,44401,49745,29268,44067
5106190,3699,174711,18853,34291,8325,85611,27631
5106208,3928,67871,4690,19414,2676,13723,27369
5106216,12739,383866,33431,95302,71844,103352,79937
5106224,43919,3301611,302626,937372,605027,1163829,292756
5106232,20034,719178,37243,184437,252075,125897,119525
5106240,11694,1082729,74604,623501,41970,257043,85611
5106257,21231,648326,61549,122859,118701,221478,123738
5106265,8990,200605,16363,66964,5462,55744,56072
5106273,3985,59398,3034,17435,1783,10208,26938
5106281,5199,302269,20143,177679,12084,52724,39640
5106299,11193,635378,28254,44952,399279,83443,79451
5106307,22246,666153,58977,234667,31111,196713,144684
5106315,2574,37895,1754,6009,957,7601,21574
5106372,17456,750517,55777,301858,107785,171798,113299
5106422,34607,542656,56497,52243,34767,204403,194746
5106455,2676,67994,3578,27469,4685,10597,21665
5106505,32768,539827,45826,52958,35990,217906,187146
5106653,6578,86464,5199,15843,4487,19691,41244
5106703,1602,25020,1556,3229,712,6322,13200
5106752,45093,1334532,161625,84113,253708,578847,256238
5106778,12347,231656,17101,64280,13006,66523,70746
5106802,5429,388169,24644,235840,15256,68934,43495
5106828,11935,223030,15599,44957,39878,49047,73549
5106851,3050,53396,2439,15000,3739,8654,23565
5107008,16421,518932,34467,263834,25514,96361,98756
5107040,61038,3956359,445090,757075,498633,1857657,397903
5107065,17014,1651884,149245,525464,118746,737291,121137
5107107,18967,379785,37260,45716,32032,156365,108413
5107156,2721,38331,2527,5355,903,9608,19938
5107180,10081,353521,31195,148090,16637,97947,59652
5107198,2388,79022,4900,37444,3328,13559,19792
5107206,5159,89967,8427,6617,6937,33986,33999
5107248,4486,392701,28858,162328,20028,147101,34386
5107263,3136,75967,3783,34239,3972,10804,23168
5107297,4021,44550,2422,7335,1056,7870,25867
5107305,20312,846425,54960,266456,198513,205439,121057
5107354,5569,293933,19158,153083,7981,71875,41836
5107404,4674,54467,3417,5653,2302,13996,29098
5107578,3966,66707,3410,22850,1631,9573,29243
5107602,228857,11223536,1383047,276772,3078549,5110702,1374467
5107701,17237,315493,27191,86339,13836,85010,103115
5107743,2495,109299,6392,53539,9224,19164,20981
5107750,3437,58097,3302,16829,2330,11241,24394
5107768,3330,591189,43287,308323,16367,194972,28241
5107776,8281,159326,11337,61288,4104,30757,51840
5107792,5023,397091,19864,278443,19162,43082,36540
5107800,16433,495174,32294,230746,36692,94107,101334
5107859,11615,669628,44339,341853,18617,189515,75304
5107875,25054,2925398,229360,1549829,161825,810425,173959
5107883,1622,39372,2049,15861,997,6128,14336
5107909,139935,6304176,866524,313066,608071,3660436,856079
5107925,87815,6050021,635581,1313963,777292,2747780,575404
5107941,9565,417681,25313,246811,15725,69727,60104
5107958,101764,3238473,388360,320457,454320,1466704,608632
5108006,13359,895199,64175,478846,43382,223203,85592
5108055,9862,260912,25324,52134,24576,94869,64009
5108105,3786,120204,6537,72037,3773,15568,22290
5108204,3672,93998,5698,26674,2675,32527,26423
5108303,3562,155583,9833,79173,14342,27099,25136
5108352,3128,60033,4292,17644,2415,13393,22289
5108402,282009,7984210,1062842,61568,963533,4326762,1569505
5108501,11216,523977,32586,241265,77807,104028,68292
5108600,25570,508774,45870,112732,19359,179404,151409
5108808,4578,83200,5884,23113,3309,21093,29801
5108857,3249,184068,11881,42089,66852,36820,26427
5108907,8428,498218,31306,294752,22900,95120,54139
5108956,9078,205954,19085,32552,22788,75958,55570
5200050,8583,227500,31464,6137,27278,117124,45497
5200100,19614,316432,26096,47664,21065,143560,78047
5200134,22182,671478,45764,256035,42307,226770,100602
5200159,2517,36544,1708,7162,2435,10428,14811
5200175,5676,255566,9853,163501,12312,42319,27581
5200209,1872,45369,2434,14077,1559,12567,14733
5200258,207070,1884408,145614,3108,128931,847033,759722
5200308,27288,811323,110213,65993,127870,386558,120690
5200506,2005,41841,2110,10658,1927,13977,13169
5200555,6218,913010,88467,10353,581484,177905,54801
5200605,7558,167586,10131,39588,9153,73775,34939
5200803,8614,128606,8983,16878,8096,56425,38225
5200829,3778,60093,1685,29247,1624,9027,18509
5200852,6057,67555,6253,11898,5290,18793,25321
5200902,3185,60751,1946,26430,2129,13014,17232
5201108,381970,14238732,2224240,76185,3909208,6367552,1661548
5201207,1137,17880,488,1562,987,4865,9978
5201306,21717,387017,23666,66456,72970,130288,93637
5201405,565957,13265875,1756560,12636,2677887,6640348,2178443
5201454,2474,74500,3379,30266,3954,17091,19809
5201504,4163,320053,16639,94222,131118,48846,29230
5201603,3560,53429,2144,14057,4973,15073,17182
5201702,19959,244836,20894,8410,13843,123830,77859
5201801,10116,108335,7943,10198,10032,38420,41743
5202155,7756,120574,6804,35783,4722,38556,34708
5202353,2689,142409,3151,42257,62775,18341,15885
5202502,9635,221515,20109,56453,10250,92824,41879
5202601,3184,56895,3373,16167,3678,16897,16780
5202809,2425,44438,1744,14392,2680,10537,15085
5203104,4992,77704,2386,35906,2355,12803,24254
5203203,10922,919265,54065,30505,626126,138348,70220
5203302,29448,971073,107972,144430,231440,355113,132118
5203401,8813,168112,9613,58185,5873,57988,36454
5203500,24776,747001,53528,251057,42657,291734,108025
5203559,9488,87077,4752,7448,5597,30707,38573
5203575,4316,95593,3259,52567,2904,15935,20928
5203609,3659,108910,7161,10043,53065,21660,16981
5203807,5761,113053,7100,35674,5472,34753,30054
5203906,9433,311201,28521,76375,53254,109609,43442
5203939,2501,38073,2182,6902,2644,11868,14477
5203962,3302,75452,1344,3544,45266,8420,16878
5204003,7939,219066,8392,114097,13758,46171,36647
5204102,12297,236331,16775,62169,14038,87488,55860
5204201,1361,27359,1261,7137,813,7213,10935
5204250,8102,893423,72768,73219,621155,76710,49570
5204300,15743,908793,52798,116601,481801,179584,78008
5204409,18715,672374,26984,370121,29257,165089,80923
5204508,89087,2554677,177341,150050,506932,1275713,444641
5204557,3759,50662,2408,11786,2817,13858,19793
5204607,3610,57886,3466,15284,4416,16083,18636
5204656,3649,61700,2351,23510,1902,13263,20674
5204706,12486,226398,18695,38167,13069,105450,51018
5204805,7437,412524,21163,241070,17635,94486,38170
5204854,7636,101426,6469,19869,15507,26686,32895
5204904,19764,268750,21980,13762,14904,133641,84464
5204953,2459,44744,2495,8578,2324,16187,15160
5205000,9976,249648,20273,43428,83110,60689,42148
5205059,3464,101370,8259,33012,3512,37689,18899
5205109,106618,6108292,1298048,396517,1688548,2220220,504959
5205208,5038,68278,4269,13777,4274,22084,23874
5205307,9693,253198,4083,18917,144420,34044,51734
5205406,22074,549501,54764,12820,78365,313581,89971
5205455,8507,287096,35769,24185,135198,53651,38293
5205471,9842,1106080,67687,397683,258004,313863,68842
5205497,69829,795633,56982,11197,137091,314990,275373
5205513,19971,326070,20700,61333,57961,98540,87536
5205521,3404,45304,3049,7323,1135,13362,20435
5205703,2364,45768,1847,17303,2334,10090,14195
5205802,11050,174496,8328,50733,9430,57308,48696
5205901,9574,588942,75049,73694,174317,214476,51406
5206206,57759,2327741,192275,958977,157461,750905,268124
5206305,2968,73397,4856,19373,5328,25046,18793
5206404,16852,521766,37085,48181,202918,152846,80735
5206503,3500,70266,3373,24095,2781,19749,20268
5206602,2871,60561,2939,26268,2348,13885,15122
5206701,3315,33751,1520,5317,1280,9118,16515
5206800,2923,39743,2012,7556,3585,10568,16023
5206909,2094,388544,1888,11324,345167,12183,17983
5207105,2488,55101,1924,26532,1743,10231,14673
5207253,7398,237059,10937,107477,15995,65549,37101
5207352,3710,252408,19469,77658,85739,47016,22526
5207402,12276,836399,82206,224780,250890,217782,60740
5207501,3286,52167,3305,11926,3266,16790,16881
5207535,6678,107641,4550,40948,4311,25606,32227
5207600,5722,101625,4014,33013,5802,34932,23863
5207808,13131,175546,8613,37068,10813,67896,51157
5207907,16100,143539,7060,41952,4203,26194,64129
5208004,119506,2333469,256321,113721,253835,1239545,470046
5208103,4325,65677,3219,17693,3720,19814,21232
5208152,3753,153333,4768,94268,6467,26629,21201
5208301,4830,63467,3763,11817,7910,15994,23984
5208400,11239,209906,15963,40777,26145,76662,50359
5208509,5574,130025,5671,22850,32243,44990,24271
5208608,69072,1388942,132103,81073,276482,615784,283499
5208707,1495705,49364258,6644634,39092,6247901,30033270,6399361
5208806,43260,938970,113935,17903,184051,438290,184791
5208905,22916,461454,31009,82817,31064,216014,100551
5209101,33986,1544145,140161,420833,233940,574177,175033
5209150,5806,179359,7541,79805,17705,43471,30837
5209200,14211,204154,13639,21600,24238,80223,64454
5209291,2041,33140,1146,9452,1306,7468,13767
5209408,3940,53235,3245,13253,4536,12196,20005
5209457,1852,58751,1301,10401,19174,15596,12279
5209606,3714,56442,3458,16056,2233,17157,17538
5209705,21278,1145751,192735,77811,158740,620422,96043
5209804,3622,55913,2056,20103,2581,13909,17265
5209903,13808,161470,10895,31840,7254,54122,57358
5209937,6152,209806,8456,101987,11629,54379,33356
5209952,15431,318488,24826,52059,61078,113567,66957
5210000,52465,1136229,102501,110936,203206,502673,216914
5210109,26792,1486440,151004,357525,364039,488259,125612
5210158,2893,53405,1804,23957,2092,10385,15166
5210208,31563,658207,60037,47267,63791,359720,127392
5210307,2815,48569,2726,13318,2295,14598,15633
5210406,42163,1288948,152021,175748,235018,544967,181195
5210562,4668,70411,4512,14315,3702,24774,23108
5210604,5269,77053,3532,15949,3760,29456,24356
5210802,4605,99164,5212,36557,2964,29471,24959
5210901,22533,342751,21444,44755,60821,126597,89134
5211008,5316,143055,7827,49107,10250,48489,27382
5211206,25856,422456,27087,73928,25405,185464,110573
5211305,7097,245224,9183,105402,51015,44331,35293
5211404,8916,142458,11990,14722,22197,57764,35784
5211503,103652,4187512,457647,277514,1152408,1794414,505529
5211602,2406,84886,3531,28340,29496,9344,14177
5211701,6073,245069,16316,75772,60773,58898,33311
5211800,49667,705088,51550,75032,81771,304917,191818
5211909,99674,4599881,425499,1072487,759440,1859815,482640
5212006,2898,49283,2043,15084,2796,13182,16176
5212055,2474,29114,1213,4529,1397,7740,14235
5212105,7372,210210,12268,69063,10221,84985,33674
5212204,18587,445322,33803,105888,25851,196192,83588
5212253,1555,39392,1925,10404,2957,12139,11966
5212303,7643,225523,8815,124810,18471,39984,33443
5212501,205023,3578085,311159,252926,955379,1275078,783543
5212600,2373,50284,1668,28007,1974,9242,9393
5212709,8680,81437,8549,2205,3926,32728,34029
5212808,9646,192492,11914,45124,13900,74538,47015
5212907,2223,41951,3089,8555,1795,15084,13428
5212956,4366,98059,4486,35116,4193,31923,22341
5213004,13829,226102,9531,81457,10871,63940,60303
5213053,2612,57224,1463,29211,2788,10036,13725
5213087,29353,1034925,31932,31424,615301,209403,146864
5213103,65420,2567591,248603,513626,452605,1022419,330337
5213400,1557,34915,1146,13908,1350,6636,11875
5213509,8527,82243,4512,25685,2151,16441,33455
5213707,8063,293741,13318,151337,12254,79654,37178
5213756,13115,780259,34515,418076,37767,220923,68977
5213772,4449,69769,2988,25673,3075,15802,22231
5213806,45716,1370455,131302,300471,216642,539795,182246
5213855,2264,38965,1535,11654,1448,9568,14760
5213905,4377,78295,3450,28746,4465,19548,22086
5214002,15444,528865,61927,40182,146228,208587,71941
5214051,5066,96768,5460,35907,4250,26684,24466
5214101,3793,61205,2427,22963,2048,13906,19862
5214408,9022,177124,19679,20771,42694,57379,36600
5214507,29293,729809,102140,21125,160238,312505,133801
5214606,46039,1106850,95303,182956,328225,291987,208379
5214705,2346,37489,1819,9057,1315,10193,15105
5214804,2199,49202,1638,10017,15477,9867,12203
5214838,12791,356303,18379,159622,10889,101446,65967
5214861,8218,117706,6137,36118,5119,38513,31819
5214879,2923,41121,1480,12690,1439,10005,15506
5214903,3293,45010,2563,13720,1932,10783,16012
5215009,9684,182680,16749,11625,54787,59231,40290
5215207,2985,56094,2581,20488,2569,14095,16361
5215231,113679,955266,64906,2536,66911,415464,405449
5215256,4445,103729,3726,50937,3593,22965,22508
5215306,15502,518708,34634,221435,39724,155694,67222
5215405,3797,109648,2993,60627,4867,18903,22258
5215504,6549,761881,81051,16464,517215,106976,40175
5215603,33228,506796,25440,149465,30082,163885,137925
5215652,3460,91804,3468,49782,3065,18283,17206
5215702,28313,1006156,111301,145082,267865,357680,124228
5215801,2380,39098,1668,7091,2003,12553,15784
5215900,3589,143637,17214,33369,6214,65290,21551
5216007,2627,87364,3733,41406,7169,17910,17146
5216304,9972,185183,9448,65816,7705,56529,45684
5216403,10995,900917,56398,428771,144086,208923,62738
5216452,3116,334525,16244,137795,93512,62538,24438
5216809,10301,147983,8546,31764,6755,56399,44519
5216908,2314,200517,15826,23412,108170,37858,15251
5217104,24499,793762,51441,294333,65131,271239,111619
5217203,10501,378443,42270,85606,34165,167342,49059
5217302,24749,448362,27166,77450,40860,203028,99857
5217401,31225,896330,111270,73355,166416,418703,126586
5217609,89181,1085977,72573,78250,92839,449632,392682
5217708,17777,488892,30092,166698,43771,172182,76149
5218003,45151,939661,78550,123263,107650,443924,186274
5218052,3830,191428,5562,115901,8856,36899,24211
5218102,4000,215877,19259,79499,12879,82897,21343
5218300,36375,507961,40265,32008,44470,247325,143893
5218391,3243,58984,5230,12320,2382,21784,17269
5218508,49416,1685284,145408,312283,373540,629400,224653
5218607,10896,220384,23410,13882,27718,109846,45528
5218706,4784,94132,10462,7073,13459,40750,22387
5218789,4371,326340,36008,10081,17329,228912,34011
5218805,229651,9602905,1081432,1389922,1693056,4241664,1196831
5218904,19815,432333,34555,44541,90908,173136,89193
5219001,7642,135866,8506,17751,11200,64940,33469
5219100,6485,93755,6344,16564,14332,29542,26974
5219209,2892,131515,4792,84133,4619,21119,16852
5219258,5393,293932,40497,27046,86483,112647,27259
5219308,38485,1098559,96179,260459,130481,430275,181165
5219357,3803,73625,2541,36078,3019,12904,19082
5219407,8573,126208,9946,24217,5945,51005,35096
5219456,3331,84372,1856,32896,17802,13899,17919
5219506,2388,41141,2021,11095,2305,11696,14023
5219605,3431,60546,3148,17739,2183,18129,19346
5219704,8931,129762,7712,21866,4476,57818,37890
5219712,4787,226858,24795,68415,67448,40017,26183
5219738,6123,131521,6949,10798,52100,33627,28046
5219753,73636,672228,41194,16687,40815,268580,304951
5219803,12791,160523,5278,32077,38606,34707,49856
5219902,6260,102541,8478,19741,5729,41124,27468
5220009,13387,293002,16994,123577,12841,81051,58539
5220058,1417,52295,1992,26940,2387,10690,10287
5220108,33470,845308,59281,43733,231017,372854,138424
5220157,5117,121405,11696,33930,4968,46973,23838
5220207,22067,485065,34113,115905,22101,211791,101156
